Fecha,TIB,TIR,exp,cont
2017-09-18,5.25299058,5.25,6.25,4.25
2017-09-19,5.25197675,5.25,6.25,4.25
2017-09-20,5.25923376,5.25,6.25,4.25
2017-09-21,5.25931934,5.25,6.25,4.25
2017-09-22,5.26244502,5.25,6.25,4.25
2017-09-23,,5.25,6.25,4.25
2017-09-24,,5.25,6.25,4.25
2017-09-25,5.26309298,5.25,6.25,4.25
2017-09-26,5.25482223,5.25,6.25,4.25
2017-09-27,5.26,5.25,6.25,4.25
2017-09-28,5.26283182,5.25,6.25,4.25
2017-09-29,5.26190685,5.25,6.25,4.25
2017-09-30,,5.25,6.25,4.25
2017-10-01,,5.25,6.25,4.25
2017-10-02,5.27252109,5.25,6.25,4.25
2017-10-03,5.27,5.25,6.25,4.25
2017-10-04,5.28,5.25,6.25,4.25
2017-10-05,5.28,5.25,6.25,4.25
2017-10-06,5.28,5.25,6.25,4.25
2017-10-07,,5.25,6.25,4.25
2017-10-08,,5.25,6.25,4.25
2017-10-09,5.27,5.25,6.25,4.25
2017-10-10,5.27,5.25,6.25,4.25
2017-10-11,5.26,5.25,6.25,4.25
2017-10-12,5.27,5.25,6.25,4.25
2017-10-13,5.26676222,5.25,6.25,4.25
2017-10-14,,5.25,6.25,4.25
2017-10-15,,5.25,6.25,4.25
2017-10-16,,5.25,6.25,4.25
2017-10-17,5.27,5.25,6.25,4.25
2017-10-18,5.27,5.25,6.25,4.25
2017-10-19,5.27211188,5.25,6.25,4.25
2017-10-20,5.27263507,5.25,6.25,4.25
2017-10-21,,5.25,6.25,4.25
2017-10-22,,5.25,6.25,4.25
2017-10-23,5.27669587,5.25,6.25,4.25
2017-10-24,5.27333382,5.25,6.25,4.25
2017-10-25,5.27348838,5.25,6.25,4.25
2017-10-26,5.27,5.25,6.25,4.25
2017-10-27,5.2721707,5.25,6.25,4.25
2017-10-28,,5.25,6.25,4.25
2017-10-29,,5.25,6.25,4.25
2017-10-30,5.01227802,5.0,6.0,4.0
2017-10-31,5.02279024,5.0,6.0,4.0
2017-11-01,5.02,5.0,6.0,4.0
2017-11-02,5.02,5.0,6.0,4.0
2017-11-03,5.02126882,5.0,6.0,4.0
2017-11-04,,5.0,6.0,4.0
2017-11-05,,5.0,6.0,4.0
2017-11-06,,5.0,6.0,4.0
2017-11-07,5.02,5.0,6.0,4.0
2017-11-08,5.03,5.0,6.0,4.0
2017-11-09,5.02986608,5.0,6.0,4.0
2017-11-10,5.03,5.0,6.0,4.0
2017-11-11,,5.0,6.0,4.0
2017-11-12,,5.0,6.0,4.0
2017-11-13,,5.0,6.0,4.0
2017-11-14,5.03,5.0,6.0,4.0
2017-11-15,5.03300367,5.0,6.0,4.0
2017-11-16,5.03356812,5.0,6.0,4.0
2017-11-17,5.03312086,5.0,6.0,4.0
2017-11-18,,5.0,6.0,4.0
2017-11-19,,5.0,6.0,4.0
2017-11-20,5.03552434,5.0,6.0,4.0
2017-11-21,5.03222327,5.0,6.0,4.0
2017-11-22,5.02260764,5.0,6.0,4.0
2017-11-23,5.01634501,5.0,6.0,4.0
2017-11-24,5.01623403,5.0,6.0,4.0
2017-11-25,,5.0,6.0,4.0
2017-11-26,,5.0,6.0,4.0
2017-11-27,4.75643074,4.75,5.75,3.75
2017-11-28,4.75753103,4.75,5.75,3.75
2017-11-29,4.75762808,4.75,5.75,3.75
2017-11-30,4.75334441,4.75,5.75,3.75
2017-12-01,4.75437017,4.75,5.75,3.75
2017-12-02,,4.75,5.75,3.75
2017-12-03,,4.75,5.75,3.75
2017-12-04,4.75895184,4.75,5.75,3.75
2017-12-05,4.75,4.75,5.75,3.75
2017-12-06,4.75124515,4.75,5.75,3.75
2017-12-07,4.76,4.75,5.75,3.75
2017-12-08,,4.75,5.75,3.75
2017-12-09,,4.75,5.75,3.75
2017-12-10,,4.75,5.75,3.75
2017-12-11,4.75,4.75,5.75,3.75
2017-12-12,4.75,4.75,5.75,3.75
2017-12-13,4.74919146,4.75,5.75,3.75
2017-12-14,4.74334562,4.75,5.75,3.75
2017-12-15,4.73769683,4.75,5.75,3.75
2017-12-16,,4.75,5.75,3.75
2017-12-17,,4.75,5.75,3.75
2017-12-18,4.74,4.75,5.75,3.75
2017-12-19,4.73873501,4.75,5.75,3.75
2017-12-20,4.74,4.75,5.75,3.75
2017-12-21,4.73,4.75,5.75,3.75
2017-12-22,4.71925316,4.75,5.75,3.75
2017-12-23,,4.75,5.75,3.75
2017-12-24,,4.75,5.75,3.75
2017-12-25,,4.75,5.75,3.75
2017-12-26,4.72395323,4.75,5.75,3.75
2017-12-27,4.71696095,4.75,5.75,3.75
2017-12-28,,4.75,5.75,3.75
2017-12-29,,4.75,5.75,3.75
2017-12-30,,4.75,5.75,3.75
2017-12-31,,4.75,5.75,3.75
2018-01-01,,4.75,5.75,3.75
2018-01-02,4.6514105,4.75,5.75,3.75
2018-01-03,4.70254042,4.75,5.75,3.75
2018-01-04,4.71,4.75,5.75,3.75
2018-01-05,4.71659655,4.75,5.75,3.75
2018-01-06,,4.75,5.75,3.75
2018-01-07,,4.75,5.75,3.75
2018-01-08,,4.75,5.75,3.75
2018-01-09,4.7247025,4.75,5.75,3.75
2018-01-10,4.73392756,4.75,5.75,3.75
2018-01-11,4.73683747,4.75,5.75,3.75
2018-01-12,4.74280138,4.75,5.75,3.75
2018-01-13,,4.75,5.75,3.75
2018-01-14,,4.75,5.75,3.75
2018-01-15,4.74256129,4.75,5.75,3.75
2018-01-16,4.74454662,4.75,5.75,3.75
2018-01-17,4.74179346,4.75,5.75,3.75
2018-01-18,4.74103208,4.75,5.75,3.75
2018-01-19,4.75024264,4.75,5.75,3.75
2018-01-20,,4.75,5.75,3.75
2018-01-21,,4.75,5.75,3.75
2018-01-22,4.75262513,4.75,5.75,3.75
2018-01-23,4.7472364,4.75,5.75,3.75
2018-01-24,4.74685726,4.75,5.75,3.75
2018-01-25,4.74842566,4.75,5.75,3.75
2018-01-26,4.75,4.75,5.75,3.75
2018-01-27,,4.75,5.75,3.75
2018-01-28,,4.75,5.75,3.75
2018-01-29,4.75449697,4.75,5.75,3.75
2018-01-30,4.50351514,4.5,5.5,3.5
2018-01-31,4.51286015,4.5,5.5,3.5
2018-02-01,4.51580193,4.5,5.5,3.5
2018-02-02,4.51714351,4.5,5.5,3.5
2018-02-03,,4.5,5.5,3.5
2018-02-04,,4.5,5.5,3.5
2018-02-05,4.52,4.5,5.5,3.5
2018-02-06,4.51243299,4.5,5.5,3.5
2018-02-07,4.51,4.5,5.5,3.5
2018-02-08,4.50427733,4.5,5.5,3.5
2018-02-09,4.5,4.5,5.5,3.5
2018-02-10,,4.5,5.5,3.5
2018-02-11,,4.5,5.5,3.5
2018-02-12,4.5,4.5,5.5,3.5
2018-02-13,4.5,4.5,5.5,3.5
2018-02-14,4.50704945,4.5,5.5,3.5
2018-02-15,4.50828173,4.5,5.5,3.5
2018-02-16,4.5030075,4.5,5.5,3.5
2018-02-17,,4.5,5.5,3.5
2018-02-18,,4.5,5.5,3.5
2018-02-19,4.5,4.5,5.5,3.5
2018-02-20,4.5,4.5,5.5,3.5
2018-02-21,4.50342213,4.5,5.5,3.5
2018-02-22,4.50774227,4.5,5.5,3.5
2018-02-23,4.51309262,4.5,5.5,3.5
2018-02-24,,4.5,5.5,3.5
2018-02-25,,4.5,5.5,3.5
2018-02-26,4.51271976,4.5,5.5,3.5
2018-02-27,4.50340046,4.5,5.5,3.5
2018-02-28,4.50375178,4.5,5.5,3.5
2018-03-01,4.50314477,4.5,5.5,3.5
2018-03-02,4.5,4.5,5.5,3.5
2018-03-03,,4.5,5.5,3.5
2018-03-04,,4.5,5.5,3.5
2018-03-05,4.5030652,4.5,5.5,3.5
2018-03-06,4.50255973,4.5,5.5,3.5
2018-03-07,4.50300909,4.5,5.5,3.5
2018-03-08,4.50306843,4.5,5.5,3.5
2018-03-09,4.4973017,4.5,5.5,3.5
2018-03-10,,4.5,5.5,3.5
2018-03-11,,4.5,5.5,3.5
2018-03-12,4.49323989,4.5,5.5,3.5
2018-03-13,4.49228698,4.5,5.5,3.5
2018-03-14,4.48325046,4.5,5.5,3.5
2018-03-15,4.48317368,4.5,5.5,3.5
2018-03-16,4.48340632,4.5,5.5,3.5
2018-03-17,,4.5,5.5,3.5
2018-03-18,,4.5,5.5,3.5
2018-03-19,,4.5,5.5,3.5
2018-03-20,4.48079866,4.5,5.5,3.5
2018-03-21,4.48269754,4.5,5.5,3.5
2018-03-22,4.47464563,4.5,5.5,3.5
2018-03-23,4.47270561,4.5,5.5,3.5
2018-03-24,,4.5,5.5,3.5
2018-03-25,,4.5,5.5,3.5
2018-03-26,4.47276023,4.5,5.5,3.5
2018-03-27,4.45378868,4.5,5.5,3.5
2018-03-28,4.43257979,4.5,5.5,3.5
2018-03-29,,4.5,5.5,3.5
2018-03-30,,4.5,5.5,3.5
2018-03-31,,4.5,5.5,3.5
2018-04-01,,4.5,5.5,3.5
2018-04-02,4.43261115,4.5,5.5,3.5
2018-04-03,4.43255945,4.5,5.5,3.5
2018-04-04,4.44,4.5,5.5,3.5
2018-04-05,4.4387863,4.5,5.5,3.5
2018-04-06,4.43226398,4.5,5.5,3.5
2018-04-07,,4.5,5.5,3.5
2018-04-08,,4.5,5.5,3.5
2018-04-09,4.41813218,4.5,5.5,3.5
2018-04-10,4.41797138,4.5,5.5,3.5
2018-04-11,4.42566225,4.5,5.5,3.5
2018-04-12,4.4260704,4.5,5.5,3.5
2018-04-13,4.4181898,4.5,5.5,3.5
2018-04-14,,4.5,5.5,3.5
2018-04-15,,4.5,5.5,3.5
2018-04-16,4.42209595,4.5,5.5,3.5
2018-04-17,4.42,4.5,5.5,3.5
2018-04-18,4.42,4.5,5.5,3.5
2018-04-19,4.42819297,4.5,5.5,3.5
2018-04-20,4.42856172,4.5,5.5,3.5
2018-04-21,,4.5,5.5,3.5
2018-04-22,,4.5,5.5,3.5
2018-04-23,4.46202434,4.5,5.5,3.5
2018-04-24,4.50114805,4.5,5.5,3.5
2018-04-25,4.5,4.5,5.5,3.5
2018-04-26,4.5,4.5,5.5,3.5
2018-04-27,4.50339273,4.5,5.5,3.5
2018-04-28,,4.5,5.5,3.5
2018-04-29,,4.5,5.5,3.5
2018-04-30,4.26236776,4.25,5.25,3.25
2018-05-01,,4.25,5.25,3.25
2018-05-02,4.26460291,4.25,5.25,3.25
2018-05-03,4.27886049,4.25,5.25,3.25
2018-05-04,4.26348272,4.25,5.25,3.25
2018-05-05,,4.25,5.25,3.25
2018-05-06,,4.25,5.25,3.25
2018-05-07,4.25481359,4.25,5.25,3.25
2018-05-08,4.15306948,4.25,5.25,3.25
2018-05-09,4.20224432,4.25,5.25,3.25
2018-05-10,4.20299369,4.25,5.25,3.25
2018-05-11,4.20262236,4.25,5.25,3.25
2018-05-12,,4.25,5.25,3.25
2018-05-13,,4.25,5.25,3.25
2018-05-14,,4.25,5.25,3.25
2018-05-15,4.19433308,4.25,5.25,3.25
2018-05-16,4.21263552,4.25,5.25,3.25
2018-05-17,4.22412392,4.25,5.25,3.25
2018-05-18,4.22279095,4.25,5.25,3.25
2018-05-19,,4.25,5.25,3.25
2018-05-20,,4.25,5.25,3.25
2018-05-21,4.23616862,4.25,5.25,3.25
2018-05-22,4.23670982,4.25,5.25,3.25
2018-05-23,4.24246618,4.25,5.25,3.25
2018-05-24,4.24241186,4.25,5.25,3.25
2018-05-25,4.25490972,4.25,5.25,3.25
2018-05-26,,4.25,5.25,3.25
2018-05-27,,4.25,5.25,3.25
2018-05-28,4.25365226,4.25,5.25,3.25
2018-05-29,4.25438762,4.25,5.25,3.25
2018-05-30,4.26326397,4.25,5.25,3.25
2018-05-31,4.26268149,4.25,5.25,3.25
2018-06-01,4.27237942,4.25,5.25,3.25
2018-06-02,,4.25,5.25,3.25
2018-06-03,,4.25,5.25,3.25
2018-06-04,,4.25,5.25,3.25
2018-06-05,4.26184283,4.25,5.25,3.25
2018-06-06,4.2625358,4.25,5.25,3.25
2018-06-07,4.26302762,4.25,5.25,3.25
2018-06-08,4.26303666,4.25,5.25,3.25
2018-06-09,,4.25,5.25,3.25
2018-06-10,,4.25,5.25,3.25
2018-06-11,,4.25,5.25,3.25
2018-06-12,4.26354206,4.25,5.25,3.25
2018-06-13,4.26317486,4.25,5.25,3.25
2018-06-14,4.25716806,4.25,5.25,3.25
2018-06-15,4.25274431,4.25,5.25,3.25
2018-06-16,,4.25,5.25,3.25
2018-06-17,,4.25,5.25,3.25
2018-06-18,4.25284883,4.25,5.25,3.25
2018-06-19,4.24661977,4.25,5.25,3.25
2018-06-20,4.25283598,4.25,5.25,3.25
2018-06-21,4.25253908,4.25,5.25,3.25
2018-06-22,4.25366876,4.25,5.25,3.25
2018-06-23,,4.25,5.25,3.25
2018-06-24,,4.25,5.25,3.25
2018-06-25,4.26,4.25,5.25,3.25
2018-06-26,4.25274921,4.25,5.25,3.25
2018-06-27,4.25326887,4.25,5.25,3.25
2018-06-28,4.25299403,4.25,5.25,3.25
2018-06-29,4.25540826,4.25,5.25,3.25
2018-06-30,,4.25,5.25,3.25
2018-07-01,,4.25,5.25,3.25
2018-07-02,,4.25,5.25,3.25
2018-07-03,4.2606783,4.25,5.25,3.25
2018-07-04,4.259254,4.25,5.25,3.25
2018-07-05,4.25417152,4.25,5.25,3.25
2018-07-06,4.26501636,4.25,5.25,3.25
2018-07-07,,4.25,5.25,3.25
2018-07-08,,4.25,5.25,3.25
2018-07-09,4.26831455,4.25,5.25,3.25
2018-07-10,4.26326804,4.25,5.25,3.25
2018-07-11,4.2665667,4.25,5.25,3.25
2018-07-12,4.26332303,4.25,5.25,3.25
2018-07-13,4.25679011,4.25,5.25,3.25
2018-07-14,,4.25,5.25,3.25
2018-07-15,,4.25,5.25,3.25
2018-07-16,4.25714915,4.25,5.25,3.25
2018-07-17,4.25193518,4.25,5.25,3.25
2018-07-18,4.25228479,4.25,5.25,3.25
2018-07-19,4.2570042,4.25,5.25,3.25
2018-07-20,,4.25,5.25,3.25
2018-07-21,,4.25,5.25,3.25
2018-07-22,,4.25,5.25,3.25
2018-07-23,4.25802555,4.25,5.25,3.25
2018-07-24,4.2585717,4.25,5.25,3.25
2018-07-25,4.25553136,4.25,5.25,3.25
2018-07-26,4.25429276,4.25,5.25,3.25
2018-07-27,4.25494773,4.25,5.25,3.25
2018-07-28,,4.25,5.25,3.25
2018-07-29,,4.25,5.25,3.25
2018-07-30,4.25359418,4.25,5.25,3.25
2018-07-31,4.25395357,4.25,5.25,3.25
2018-08-01,4.25646386,4.25,5.25,3.25
2018-08-02,4.25591755,4.25,5.25,3.25
2018-08-03,4.25457477,4.25,5.25,3.25
2018-08-04,,4.25,5.25,3.25
2018-08-05,,4.25,5.25,3.25
2018-08-06,4.25485919,4.25,5.25,3.25
2018-08-07,,4.25,5.25,3.25
2018-08-08,4.25544803,4.25,5.25,3.25
2018-08-09,4.25216929,4.25,5.25,3.25
2018-08-10,4.2614775,4.25,5.25,3.25
2018-08-11,,4.25,5.25,3.25
2018-08-12,,4.25,5.25,3.25
2018-08-13,4.25284158,4.25,5.25,3.25
2018-08-14,4.25533071,4.25,5.25,3.25
2018-08-15,4.25437275,4.25,5.25,3.25
2018-08-16,4.25414032,4.25,5.25,3.25
2018-08-17,4.25356379,4.25,5.25,3.25
2018-08-18,,4.25,5.25,3.25
2018-08-19,,4.25,5.25,3.25
2018-08-20,,4.25,5.25,3.25
2018-08-21,4.25650426,4.25,5.25,3.25
2018-08-22,4.25606989,4.25,5.25,3.25
2018-08-23,4.25541156,4.25,5.25,3.25
2018-08-24,4.26451097,4.25,5.25,3.25
2018-08-25,,4.25,5.25,3.25
2018-08-26,,4.25,5.25,3.25
2018-08-27,4.26426649,4.25,5.25,3.25
2018-08-28,4.25473531,4.25,5.25,3.25
2018-08-29,4.25385755,4.25,5.25,3.25
2018-08-30,4.2526118,4.25,5.25,3.25
2018-08-31,4.25124442,4.25,5.25,3.25
2018-09-01,,4.25,5.25,3.25
2018-09-02,,4.25,5.25,3.25
2018-09-03,4.255533,4.25,5.25,3.25
2018-09-04,4.26009148,4.25,5.25,3.25
2018-09-05,4.25232186,4.25,5.25,3.25
2018-09-06,4.25307438,4.25,5.25,3.25
2018-09-07,4.25394539,4.25,5.25,3.25
2018-09-08,,4.25,5.25,3.25
2018-09-09,,4.25,5.25,3.25
2018-09-10,4.2538645,4.25,5.25,3.25
2018-09-11,4.24306203,4.25,5.25,3.25
2018-09-12,4.24338063,4.25,5.25,3.25
2018-09-13,4.24757054,4.25,5.25,3.25
2018-09-14,4.25,4.25,5.25,3.25
2018-09-15,,4.25,5.25,3.25
2018-09-16,,4.25,5.25,3.25
2018-09-17,4.25205279,4.25,5.25,3.25
2018-09-18,4.25,4.25,5.25,3.25
2018-09-19,4.25620623,4.25,5.25,3.25
2018-09-20,4.26035738,4.25,5.25,3.25
2018-09-21,4.25686459,4.25,5.25,3.25
2018-09-22,,4.25,5.25,3.25
2018-09-23,,4.25,5.25,3.25
2018-09-24,4.25591289,4.25,5.25,3.25
2018-09-25,4.25581078,4.25,5.25,3.25
2018-09-26,4.25654703,4.25,5.25,3.25
2018-09-27,4.25573512,4.25,5.25,3.25
2018-09-28,4.25189817,4.25,5.25,3.25
2018-09-29,,4.25,5.25,3.25
2018-09-30,,4.25,5.25,3.25
2018-10-01,4.25317482,4.25,5.25,3.25
2018-10-02,4.2612512,4.25,5.25,3.25
2018-10-03,4.26085782,4.25,5.25,3.25
2018-10-04,4.26146395,4.25,5.25,3.25
2018-10-05,4.25997847,4.25,5.25,3.25
2018-10-06,,4.25,5.25,3.25
2018-10-07,,4.25,5.25,3.25
2018-10-08,4.25169261,4.25,5.25,3.25
2018-10-09,4.25958188,4.25,5.25,3.25
2018-10-10,4.26,4.25,5.25,3.25
2018-10-11,4.25964945,4.25,5.25,3.25
2018-10-12,4.2627475,4.25,5.25,3.25
2018-10-13,,4.25,5.25,3.25
2018-10-14,,4.25,5.25,3.25
2018-10-15,,4.25,5.25,3.25
2018-10-16,4.26791438,4.25,5.25,3.25
2018-10-17,4.26301718,4.25,5.25,3.25
2018-10-18,4.26295978,4.25,5.25,3.25
2018-10-19,4.25493089,4.25,5.25,3.25
2018-10-20,,4.25,5.25,3.25
2018-10-21,,4.25,5.25,3.25
2018-10-22,4.26228913,4.25,5.25,3.25
2018-10-23,4.26204067,4.25,5.25,3.25
2018-10-24,4.25852208,4.25,5.25,3.25
2018-10-25,4.25748106,4.25,5.25,3.25
2018-10-26,4.25542461,4.25,5.25,3.25
2018-10-27,,4.25,5.25,3.25
2018-10-28,,4.25,5.25,3.25
2018-10-29,4.25681169,4.25,5.25,3.25
2018-10-30,4.25659477,4.25,5.25,3.25
2018-10-31,4.25246929,4.25,5.25,3.25
2018-11-01,4.25220077,4.25,5.25,3.25
2018-11-02,4.25889395,4.25,5.25,3.25
2018-11-03,,4.25,5.25,3.25
2018-11-04,,4.25,5.25,3.25
2018-11-05,,4.25,5.25,3.25
2018-11-06,4.26,4.25,5.25,3.25
2018-11-07,4.25249509,4.25,5.25,3.25
2018-11-08,4.25288322,4.25,5.25,3.25
2018-11-09,4.25278465,4.25,5.25,3.25
2018-11-10,,4.25,5.25,3.25
2018-11-11,,4.25,5.25,3.25
2018-11-12,,4.25,5.25,3.25
2018-11-13,4.25259217,4.25,5.25,3.25
2018-11-14,4.25272785,4.25,5.25,3.25
2018-11-15,4.25571517,4.25,5.25,3.25
2018-11-16,4.25315337,4.25,5.25,3.25
2018-11-17,,4.25,5.25,3.25
2018-11-18,,4.25,5.25,3.25
2018-11-19,4.25669473,4.25,5.25,3.25
2018-11-20,4.25581065,4.25,5.25,3.25
2018-11-21,4.25565359,4.25,5.25,3.25
2018-11-22,4.25568615,4.25,5.25,3.25
2018-11-23,4.25501586,4.25,5.25,3.25
2018-11-24,,4.25,5.25,3.25
2018-11-25,,4.25,5.25,3.25
2018-11-26,4.25523997,4.25,5.25,3.25
2018-11-27,4.25621221,4.25,5.25,3.25
2018-11-28,4.25430017,4.25,5.25,3.25
2018-11-29,4.25502885,4.25,5.25,3.25
2018-11-30,4.25383963,4.25,5.25,3.25
2018-12-01,,4.25,5.25,3.25
2018-12-02,,4.25,5.25,3.25
2018-12-03,4.25244384,4.25,5.25,3.25
2018-12-04,4.25113475,4.25,5.25,3.25
2018-12-05,4.25197368,4.25,5.25,3.25
2018-12-06,4.25166298,4.25,5.25,3.25
2018-12-07,4.25,4.25,5.25,3.25
2018-12-08,,4.25,5.25,3.25
2018-12-09,,4.25,5.25,3.25
2018-12-10,4.25,4.25,5.25,3.25
2018-12-11,4.25,4.25,5.25,3.25
2018-12-12,4.24235856,4.25,5.25,3.25
2018-12-13,4.24208067,4.25,5.25,3.25
2018-12-14,4.25118618,4.25,5.25,3.25
2018-12-15,,4.25,5.25,3.25
2018-12-16,,4.25,5.25,3.25
2018-12-17,4.24327282,4.25,5.25,3.25
2018-12-18,4.24146689,4.25,5.25,3.25
2018-12-19,4.24106768,4.25,5.25,3.25
2018-12-20,4.24263868,4.25,5.25,3.25
2018-12-21,4.24102831,4.25,5.25,3.25
2018-12-22,,4.25,5.25,3.25
2018-12-23,,4.25,5.25,3.25
2018-12-24,4.24084511,4.25,5.25,3.25
2018-12-25,,4.25,5.25,3.25
2018-12-26,4.24521142,4.25,5.25,3.25
2018-12-27,4.24655443,4.25,5.25,3.25
2018-12-28,,4.25,5.25,3.25
2018-12-29,,4.25,5.25,3.25
2018-12-30,,4.25,5.25,3.25
2018-12-31,,4.25,5.25,3.25
2019-01-01,,4.25,5.25,3.25
2019-01-02,4.24531254,4.25,5.25,3.25
2019-01-03,4.24604885,4.25,5.25,3.25
2019-01-04,4.25641004,4.25,5.25,3.25
2019-01-05,,4.25,5.25,3.25
2019-01-06,,4.25,5.25,3.25
2019-01-07,,4.25,5.25,3.25
2019-01-08,4.26272567,4.25,5.25,3.25
2019-01-09,4.25527626,4.25,5.25,3.25
2019-01-10,4.25112884,4.25,5.25,3.25
2019-01-11,4.25522387,4.25,5.25,3.25
2019-01-12,,4.25,5.25,3.25
2019-01-13,,4.25,5.25,3.25
2019-01-14,4.25538059,4.25,5.25,3.25
2019-01-15,4.25498825,4.25,5.25,3.25
2019-01-16,4.25481415,4.25,5.25,3.25
2019-01-17,4.25579674,4.25,5.25,3.25
2019-01-18,4.25625405,4.25,5.25,3.25
2019-01-19,,4.25,5.25,3.25
2019-01-20,,4.25,5.25,3.25
2019-01-21,4.25667143,4.25,5.25,3.25
2019-01-22,4.25426914,4.25,5.25,3.25
2019-01-23,4.25112624,4.25,5.25,3.25
2019-01-24,4.25104184,4.25,5.25,3.25
2019-01-25,4.2544885,4.25,5.25,3.25
2019-01-26,,4.25,5.25,3.25
2019-01-27,,4.25,5.25,3.25
2019-01-28,4.25764544,4.25,5.25,3.25
2019-01-29,4.2595347,4.25,5.25,3.25
2019-01-30,4.2508818,4.25,5.25,3.25
2019-01-31,4.25069576,4.25,5.25,3.25
2019-02-01,4.25122016,4.25,5.25,3.25
2019-02-02,,4.25,5.25,3.25
2019-02-03,,4.25,5.25,3.25
2019-02-04,4.25147714,4.25,5.25,3.25
2019-02-05,4.25674404,4.25,5.25,3.25
2019-02-06,4.25403833,4.25,5.25,3.25
2019-02-07,4.25458991,4.25,5.25,3.25
2019-02-08,4.26131198,4.25,5.25,3.25
2019-02-09,,4.25,5.25,3.25
2019-02-10,,4.25,5.25,3.25
2019-02-11,4.25371627,4.25,5.25,3.25
2019-02-12,4.25885829,4.25,5.25,3.25
2019-02-13,4.25550112,4.25,5.25,3.25
2019-02-14,4.25596988,4.25,5.25,3.25
2019-02-15,4.25419049,4.25,5.25,3.25
2019-02-16,,4.25,5.25,3.25
2019-02-17,,4.25,5.25,3.25
2019-02-18,4.26380057,4.25,5.25,3.25
2019-02-19,4.26418259,4.25,5.25,3.25
2019-02-20,4.26450348,4.25,5.25,3.25
2019-02-21,4.25708623,4.25,5.25,3.25
2019-02-22,4.25732411,4.25,5.25,3.25
2019-02-23,,4.25,5.25,3.25
2019-02-24,,4.25,5.25,3.25
2019-02-25,4.25701273,4.25,5.25,3.25
2019-02-26,4.25934686,4.25,5.25,3.25
2019-02-27,4.2533172,4.25,5.25,3.25
2019-02-28,4.25502204,4.25,5.25,3.25
2019-03-01,4.25491604,4.25,5.25,3.25
2019-03-02,,4.25,5.25,3.25
2019-03-03,,4.25,5.25,3.25
2019-03-04,4.25426762,4.25,5.25,3.25
2019-03-05,4.25237755,4.25,5.25,3.25
2019-03-06,4.25066795,4.25,5.25,3.25
2019-03-07,4.2530354,4.25,5.25,3.25
2019-03-08,4.25226429,4.25,5.25,3.25
2019-03-09,,4.25,5.25,3.25
2019-03-10,,4.25,5.25,3.25
2019-03-11,4.25307342,4.25,5.25,3.25
2019-03-12,4.26046946,4.25,5.25,3.25
2019-03-13,4.25632954,4.25,5.25,3.25
2019-03-14,4.25675204,4.25,5.25,3.25
2019-03-15,4.2521722,4.25,5.25,3.25
2019-03-16,,4.25,5.25,3.25
2019-03-17,,4.25,5.25,3.25
2019-03-18,4.25363425,4.25,5.25,3.25
2019-03-19,4.25810935,4.25,5.25,3.25
2019-03-20,4.25535944,4.25,5.25,3.25
2019-03-21,4.26100286,4.25,5.25,3.25
2019-03-22,4.26110105,4.25,5.25,3.25
2019-03-23,,4.25,5.25,3.25
2019-03-24,,4.25,5.25,3.25
2019-03-25,,4.25,5.25,3.25
2019-03-26,4.25712633,4.25,5.25,3.25
2019-03-27,4.25802498,4.25,5.25,3.25
2019-03-28,4.25796115,4.25,5.25,3.25
2019-03-29,4.25689707,4.25,5.25,3.25
2019-03-30,,4.25,5.25,3.25
2019-03-31,,4.25,5.25,3.25
2019-04-01,4.25439061,4.25,5.25,3.25
2019-04-02,4.25545638,4.25,5.25,3.25
2019-04-03,4.25545386,4.25,5.25,3.25
2019-04-04,4.25491912,4.25,5.25,3.25
2019-04-05,4.25425492,4.25,5.25,3.25
2019-04-06,,4.25,5.25,3.25
2019-04-07,,4.25,5.25,3.25
2019-04-08,4.25739572,4.25,5.25,3.25
2019-04-09,4.25637228,4.25,5.25,3.25
2019-04-10,4.25692378,4.25,5.25,3.25
2019-04-11,4.25860801,4.25,5.25,3.25
2019-04-12,4.25843697,4.25,5.25,3.25
2019-04-13,,4.25,5.25,3.25
2019-04-14,,4.25,5.25,3.25
2019-04-15,4.2581499,4.25,5.25,3.25
2019-04-16,4.25576302,4.25,5.25,3.25
2019-04-17,4.25156399,4.25,5.25,3.25
2019-04-18,,4.25,5.25,3.25
2019-04-19,,4.25,5.25,3.25
2019-04-20,,4.25,5.25,3.25
2019-04-21,,4.25,5.25,3.25
2019-04-22,4.25518377,4.25,5.25,3.25
2019-04-23,4.25681996,4.25,5.25,3.25
2019-04-24,4.25570099,4.25,5.25,3.25
2019-04-25,4.25556745,4.25,5.25,3.25
2019-04-26,4.25491212,4.25,5.25,3.25
2019-04-27,,4.25,5.25,3.25
2019-04-28,,4.25,5.25,3.25
2019-04-29,4.25503215,4.25,5.25,3.25
2019-04-30,4.25337523,4.25,5.25,3.25
2019-05-01,,4.25,5.25,3.25
2019-05-02,4.2556369,4.25,5.25,3.25
2019-05-03,4.25376499,4.25,5.25,3.25
2019-05-04,,4.25,5.25,3.25
2019-05-05,,4.25,5.25,3.25
2019-05-06,4.25477846,4.25,5.25,3.25
2019-05-07,4.25425779,4.25,5.25,3.25
2019-05-08,4.25406263,4.25,5.25,3.25
2019-05-09,4.261601,4.25,5.25,3.25
2019-05-10,4.25219901,4.25,5.25,3.25
2019-05-11,,4.25,5.25,3.25
2019-05-12,,4.25,5.25,3.25
2019-05-13,4.25424898,4.25,5.25,3.25
2019-05-14,4.25309897,4.25,5.25,3.25
